"STATION","NAME","DATE","TMAX"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-02-18","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-02-19","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-02-20","57"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-02-21","47"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-02-22","44"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-02-23","43"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-02-24","47"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-02-25","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-02-26","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-02-27","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-02-28","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-01","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-02","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-03","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-04","52"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-05","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-06","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-07","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-08","48"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-09","42"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-10","54"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-11","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-12","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-13","51"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-14","51"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-15","54"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-16","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-17","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-18","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-19","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-20","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-21","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-22","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-23","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-24","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-25","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-26","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-27","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-28","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-29","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-30","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-03-31","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-01","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-02","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-03","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-04","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-05","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-06","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-07","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-08","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-09","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-10","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-11","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-12","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-13","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-14","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-15","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-16","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-17","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-18","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-19","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-20","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-21","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-22","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-23","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-24","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-25","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-26","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-27","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-28","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-29","51"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-04-30","56"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-01","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-02","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-03","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-04","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-05","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-06","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-07","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-08","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-09","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-10","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-11","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-12","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-13","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-14","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-15","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-16","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-17","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-18","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-19","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-20","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-21","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-22","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-23","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-24","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-25","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-26","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-27","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-28","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-29","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-30","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-05-31","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-01","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-02","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-03","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-04","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-05","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-06","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-07","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-08","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-09","94"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-10","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-11","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-12","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-13","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-14","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-15","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-16","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-17","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-18","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-19","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-20","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-21","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-22","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-23","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-24","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-25","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-26","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-27","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-28","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-29","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-06-30","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-01","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-02","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-03","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-04","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-05","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-06","91"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-07","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-08","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-09","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-10","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-11","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-12","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-13","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-14","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-15","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-16","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-17","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-18","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-19","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-20","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-21","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-22","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-23","94"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-24","94"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-25","91"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-26","93"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-27","94"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-28","93"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-29","94"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-30","97"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-07-31","99"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-01","96"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-02","94"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-03","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-04","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-05","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-06","93"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-07","94"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-08","94"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-09","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-10","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-11","96"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-12","98"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-13","97"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-14","98"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-15","93"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-16","94"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-17","96"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-18","98"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-19","98"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-20","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-21","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-22","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-23","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-24","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-25","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-26","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-27","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-28","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-29","91"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-30","91"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-08-31","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-01","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-02","91"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-03","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-04","93"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-05","96"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-06","96"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-07","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-08","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-09","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-10","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-11","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-12","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-13","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-14","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-15","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-16","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-17","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-18","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-19","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-20","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-21","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-22","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-23","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-24","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-25","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-26","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-27","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-28","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-29","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-09-30","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-01","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-02","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-03","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-04","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-05","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-06","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-07","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-08","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-09","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-10","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-11","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-12","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-13","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-14","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-15","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-16","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-17","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-18","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-19","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-20","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-21","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-22","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-23","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-24","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-25","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-26","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-27","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-28","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-29","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-30","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-10-31","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-01","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-02","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-03","54"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-04","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-05","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-06","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-07","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-08","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-09","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-10","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-11","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-12","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-13","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-14","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-15","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-16","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-17","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","1999-11-18","61"
